% The water continuum used by the December 2002 "version 7" AIRS
% fast model coefficient is a hybrid of kCARTA's 51 (aka 5.1) and
% 55 (aka 5.5) continuum models developed by UMBC based on the
% CDK models.
%
% Scott Hannon, 13 March 2003
%
% ID = AIRS channel ID (PGE version)
% freq = channel centroid frequency (cm^-1)
% CKD = kCARTA continuum version number
% mult = multiplier applied to the kCARTA continuum 
%
% in SPECTRA/ckd_lookupBIN_v60special.m we combine CKD 51 and CKD 55 as below
%
% ID    freq   CKD   mult
%---- -------- --- --------
  888  955.163  51  0.87000
  889  955.554  51  0.87000
  890  955.945  51  0.87000
  891  956.337  51  0.87000
  892  956.729  51  0.87000
  893  957.121  51  0.87000
  894  957.513  51  0.87000
  895  957.906  51  0.87000
  896  958.299  51  0.87000
  897  958.692  51  0.87000
  898  959.086  51  0.87000
  899  959.480  51  0.87000
  900  959.874  51  0.87000
  901  960.269  51  0.87000
  902  960.664  51  0.87000
  903  961.060  51  0.87000
  904  961.455  51  0.87000
  905  961.851  51  0.87000
  906  962.248  51  0.87000
  907  962.644  51  0.87000
  908  963.041  51  0.87000
  909  963.439  51  0.87000
  910  963.836  51  0.87000
  911  964.234  51  0.87000
  912  964.633  51  0.87000
  913  965.031  51  0.87000
  914  965.430  51  0.87000
  915  965.830  51  0.87000
  916  966.229  51  0.87000
  917  966.630  51  0.87000
  918  967.030  51  0.87000
  919  967.431  51  0.87000
  920  967.832  51  0.87000
  921  968.233  51  0.87000
  922  968.635  51  0.87000
  923  969.037  51  0.87000
  924  969.439  51  0.87000
  925  969.842  51  0.87000
  926  970.245  51  0.87000
  927  970.648  51  0.87000
  928  971.052  51  0.87000
  929  971.456  51  0.87000
  930  971.860  51  0.87000
  931  972.265  51  0.87000
  932  972.670  51  0.87000
  933  973.076  51  0.87000
  934  973.481  51  0.87000
  935  973.887  51  0.87000
  936  974.294  51  0.87000
  937  973.818  51  0.87000
  938  974.225  51  0.87000
  939  974.631  51  0.87000
  940  975.039  51  0.87000
  941  975.446  51  0.87000
  942  975.854  51  0.87000
  943  976.262  51  0.87000
  944  976.670  51  0.87000
  945  977.079  51  0.87000
  946  977.488  51  0.87000
  947  977.898  51  0.87000
  948  978.308  51  0.87000
  949  978.718  51  0.87000
  950  979.128  51  0.87000
  951  979.539  51  0.87000
  952  979.950  51  0.87000
  953  980.362  51  0.87000
  954  980.774  51  0.86650
  955  981.186  51  0.86300
  956  981.599  51  0.85950
  957  982.011  51  0.85600
  958  982.425  51  0.85250
  959  982.838  51  0.84900
  960  983.252  51  0.84550
  961  983.667  51  0.84200
  962  984.081  51  0.83850
  963  984.496  51  0.83500
  964  984.912  51  0.83150
  965  985.327  51  0.82800
  966  985.743  51  0.82450
  967  986.160  51  0.82100
  968  986.576  51  0.81750
  969  986.993  51  0.81400
  970  987.411  51  0.81050
  971  987.829  51  0.80700
  972  988.247  51  0.80350
  973  988.665  51  0.80000
  974  989.084  51  0.80000
  975  989.503  55  1.00000
  976  989.923  55  1.00000
  977  990.343  55  1.00000
  978  990.763  55  1.00000
  979  991.183  55  1.00000
  980  991.604  55  1.00000
  981  992.026  55  1.00000
  982  992.447  55  1.00000
  983  992.869  55  1.00000
  984  993.292  55  1.00000
  985  993.714  55  1.00000
  986  994.137  55  1.00000
  987  994.561  55  1.00000
  988  994.984  55  1.00000
  989  995.409  55  1.00000
  990  995.833  55  1.00000
  991  996.258  55  1.00000
  992  996.683  55  1.00000
  993  997.109  55  1.00000
  994  997.535  55  1.00000
  995  997.961  55  1.00000
  996  998.388  55  1.00000
  997  998.814  55  1.00000
  998  999.242  55  1.00000
  999  999.669  55  1.00000
 1000 1000.098  55  1.00000
 1001 1000.526  55  1.00000
 1002 1000.955  55  1.00000
 1003 1001.384  55  1.00000
 1004 1001.813  55  1.00000
 1005 1002.243  55  1.00000
 1006 1002.674  55  1.00000
 1007 1003.104  55  1.00000
 1008 1003.535  55  1.00000
 1009 1003.966  55  1.00000
 1010 1004.398  55  1.00000
 1011 1004.830  55  1.00000
 1012 1005.263  55  1.00000
 1013 1005.695  55  1.00000
 1014 1006.129  55  1.00000
 1015 1006.562  55  1.00000
 1016 1006.996  55  1.00000
 1017 1007.430  55  1.00000
 1018 1007.865  55  1.00000
 1019 1008.300  55  1.00000
 1020 1008.735  55  1.00000
 1021 1009.171  55  1.00000
 1022 1009.607  55  1.00000
 1023 1010.044  55  1.00000
 1024 1010.480  55  1.00000
 1025 1010.918  55  1.00000
 1026 1011.355  55  1.00000
 1027 1011.793  55  1.00000
 1028 1012.231  55  1.00000
 1029 1012.670  55  1.00000
 1030 1013.109  55  1.00000
 1031 1013.549  55  1.00000
 1032 1013.988  55  1.00000
 1033 1014.429  55  1.00000
 1034 1014.869  55  1.00000
 1035 1015.310  55  1.00000
 1036 1015.751  55  1.00000
 1037 1016.193  55  1.00000
 1038 1016.635  55  1.00000
 1039 1017.078  55  1.00000
 1040 1017.520  55  1.00000
 1041 1017.964  55  1.00000
 1042 1018.407  55  1.00000
 1043 1018.851  55  1.00000
 1044 1019.296  55  1.00000
 1045 1019.740  55  1.00000
 1046 1020.185  55  1.00000
 1047 1020.631  55  1.00000
 1048 1021.077  55  1.00000
 1049 1021.523  55  1.00000
 1050 1021.969  55  1.00000
 1051 1022.416  55  1.00000
 1052 1022.864  55  1.00000
 1053 1023.312  55  1.00000
 1054 1023.760  55  1.00000
 1055 1024.208  55  1.00000
 1056 1024.657  55  1.00000
 1057 1025.106  55  1.00000
 1058 1025.556  55  1.00000
 1059 1026.006  55  1.00000
 1060 1026.457  55  1.00000
 1061 1026.907  55  1.00000
 1062 1027.359  55  1.00000
 1063 1027.810  55  1.00000
 1064 1028.262  55  1.00000
 1065 1028.714  55  1.00000
 1066 1029.167  55  1.00000
 1067 1029.620  55  1.00000
 1068 1030.074  55  1.00000
 1069 1030.528  55  1.00000
 1070 1030.982  55  1.00000
 1071 1031.437  55  1.00000
 1072 1031.892  55  1.00000
 1073 1032.348  55  1.00000
 1074 1032.803  55  1.00000
 1075 1033.260  55  1.00000
 1076 1033.716  55  1.00000
 1077 1034.173  55  1.00000
 1078 1034.631  55  1.00000
 1079 1035.089  55  1.00000
 1080 1035.547  55  1.00000
 1081 1036.005  55  1.00000
 1082 1036.464  55  1.00000
 1083 1036.924  55  1.00000
 1084 1037.384  55  1.00000
 1085 1037.844  55  1.00000
 1086 1038.305  55  1.00000
 1087 1038.766  55  1.00000
 1088 1039.227  55  1.00000
 1089 1039.689  55  1.00000
 1090 1040.151  55  1.00000
 1091 1040.614  55  1.00000
 1092 1041.077  55  1.00000
 1093 1041.540  55  1.00000
 1094 1042.004  55  1.00000
 1095 1042.468  55  1.00000
 1096 1042.932  55  1.00000
 1097 1043.397  55  1.00000
 1098 1043.863  55  1.00000
 1099 1044.329  55  1.00000
 1100 1044.795  55  1.00000
 1101 1045.261  55  1.00000
 1102 1045.729  55  1.00000
 1103 1046.196  55  1.00000
 1104 1056.104  55  1.00000
 1105 1056.580  55  1.00000
 1106 1057.056  55  1.00000
 1107 1057.533  55  1.00000
 1108 1058.010  55  1.00000
 1109 1058.487  55  1.00000
 1110 1058.965  55  1.00000
 1111 1059.443  55  1.00000
 1112 1059.922  55  1.00000
 1113 1060.401  55  1.00000
 1114 1060.881  55  1.00000
 1115 1061.361  55  1.00000
 1116 1061.841  55  1.00000
 1117 1062.322  55  1.00000
 1118 1062.803  55  1.00000
 1119 1063.285  55  1.00000
 1120 1063.767  55  1.00000
 1121 1064.249  55  1.00000
 1122 1064.732  55  1.00000
 1123 1065.215  55  1.00000
 1124 1065.699  55  1.00000
 1125 1066.183  55  1.00000
 1126 1066.668  55  1.00000
 1127 1067.153  55  1.00000
 1128 1067.638  55  1.00000
 1129 1068.124  55  1.00000
 1130 1068.610  55  1.00000
 1131 1069.097  55  1.00000
 1132 1069.584  55  1.00000
 1133 1070.071  55  1.00000
 1134 1070.559  55  1.00000
 1135 1071.047  55  1.00000
 1136 1071.536  55  1.00000
 1137 1072.025  55  1.00000
 1138 1072.515  55  1.00000
 1139 1073.005  55  1.00000
 1140 1073.495  55  1.00000
 1141 1073.986  55  1.00000
 1142 1074.477  55  1.00000
 1143 1074.969  55  1.00000
 1144 1075.461  55  1.00000
 1145 1075.954  55  1.00000
 1146 1076.447  55  1.00000
 1147 1076.940  55  1.00000
 1148 1077.434  55  1.00000
 1149 1077.928  55  1.00000
 1150 1078.423  55  1.00000
 1151 1078.918  55  1.00000
 1152 1079.414  55  1.00000
 1153 1079.910  55  1.00000
 1154 1080.406  55  1.00000
 1155 1080.903  55  1.00000
 1156 1081.400  55  1.00000
 1157 1081.898  55  1.00000
 1158 1082.396  55  1.00000
 1159 1082.895  55  1.00000
 1160 1083.394  55  1.00000
 1161 1083.893  55  1.00000
 1162 1084.393  55  1.00000
 1163 1084.893  55  1.00000
 1164 1085.394  55  1.00000
 1165 1085.895  55  1.00000
 1166 1086.397  55  1.00000
 1167 1086.899  55  1.00000
 1168 1087.401  55  1.00000
 1169 1087.904  55  1.00000
 1170 1088.408  55  1.00000
 1171 1088.912  55  1.00000
 1172 1089.416  55  1.00000
 1173 1089.921  55  1.00000
 1174 1090.426  55  1.00000
 1175 1090.931  55  1.00000
 1176 1091.437  55  1.00000
 1177 1091.944  55  1.00000
 1178 1092.451  55  1.00000
 1179 1092.958  55  1.00000
 1180 1093.466  55  1.00000
 1181 1093.974  55  1.00000
 1182 1094.483  55  1.00000
 1183 1094.992  55  1.00000
 1184 1095.501  55  1.00000
 1185 1096.011  55  1.00000
 1186 1096.522  55  1.00000
 1187 1097.033  55  1.00000
 1188 1097.544  55  1.00000
 1189 1098.056  55  1.00000
 1190 1098.568  55  1.00000
 1191 1099.081  55  1.00000
 1192 1099.594  55  1.00000
 1193 1100.108  55  1.00000
 1194 1100.622  55  1.00000
 1195 1101.136  55  1.00000
 1196 1101.651  55  1.00000
 1197 1102.167  55  1.00000
 1198 1102.683  55  1.00000
 1199 1103.199  55  1.00000
 1200 1103.716  55  1.00000
 1201 1104.233  55  1.00000
 1202 1104.751  55  1.00000
 1203 1105.269  55  1.00000
 1204 1105.788  55  1.00000
 1205 1106.307  55  1.00000
 1206 1106.826  55  1.00000
 1207 1107.346  55  1.00000
 1208 1107.867  55  1.00000
 1209 1108.388  55  1.00000
 1210 1108.909  55  1.00000
 1211 1109.431  55  1.00000
 1212 1109.953  55  1.00000
 1213 1110.476  55  1.00000
 1214 1110.999  55  1.00000
 1215 1111.523  55  1.00000
 1216 1112.047  55  1.00000
 1217 1112.571  55  1.00000
 1218 1113.096  55  1.00000
 1219 1113.622  55  1.00000
 1220 1114.148  55  1.00000
 1221 1114.674  55  1.00000
 1222 1115.201  55  1.00000
 1223 1115.729  55  1.00000
 1224 1116.257  55  1.00000
 1225 1116.785  55  1.00000
 1226 1117.314  55  1.00000
 1227 1117.843  55  1.00000
 1228 1118.373  55  1.00000
 1229 1118.903  55  1.00000
 1230 1119.433  55  1.00000
 1231 1119.965  55  1.00000
 1232 1120.496  55  1.00000
 1233 1121.028  55  1.00000
 1234 1121.561  55  1.00000
 1235 1122.094  55  1.00000
 1236 1122.627  55  1.00000
 1237 1123.161  55  1.00000
 1238 1123.696  55  1.00000
 1239 1124.231  55  1.00000
 1240 1124.766  55  1.00000
 1241 1125.302  55  1.00000
 1242 1125.839  55  1.00000
 1243 1126.375  55  1.00000
 1244 1126.913  55  1.00000
 1245 1127.450  55  1.00000
 1246 1127.989  55  1.00000
 1247 1128.527  55  1.00000
 1248 1129.067  55  1.00000
 1249 1129.606  55  1.00000
 1250 1130.147  55  1.00000
 1251 1130.687  55  1.00000
 1252 1131.228  55  1.00000
 1253 1131.770  55  1.00000
 1254 1132.312  55  1.00000
 1255 1132.855  55  1.00000
 1256 1133.398  55  1.00000
 1257 1133.942  55  1.00000
 1258 1134.486  55  1.00000
 1259 1135.030  55  1.00000
 1260 1135.575  55  1.00000
 1261 1136.121  55  1.00000
 1262 1136.667  55  1.00000
 1263 1216.974  55  1.00000
 1264 1217.481  55  1.00000
 1265 1217.988  55  1.00000
 1266 1218.496  55  1.00000
 1267 1219.004  55  1.00000
 1268 1219.513  55  1.00000
 1269 1220.022  55  1.00000
 1270 1220.531  55  1.00000
 1271 1221.041  55  1.00000
 1272 1221.552  55  1.00000
 1273 1222.062  55  1.00000
 1274 1222.574  55  1.00000
 1275 1223.085  55  1.00000
 1276 1223.597  55  1.00000
 1277 1224.110  55  1.00000
 1278 1224.623  55  1.00000
 1279 1225.136  55  1.00000
 1280 1225.650  55  1.00000
 1281 1226.164  55  1.00000
 1282 1226.679  55  1.00000
 1283 1227.194  55  1.00000
 1284 1227.709  55  1.00000
 1285 1228.225  55  1.00000
 1286 1228.742  55  1.00000
 1287 1229.258  55  1.00000
 1288 1229.776  55  1.00000
 1289 1230.293  55  1.00000
 1290 1230.811  55  1.00000
 1291 1231.330  55  1.00000
 1292 1231.849  55  1.00000
 1293 1232.368  55  1.00000
 1294 1232.888  55  1.00000
 1295 1233.408  55  1.00000
 1296 1233.929  55  1.00000
 1297 1234.450  55  1.00000
 1298 1234.971  55  1.00000
 1299 1235.493  55  1.00000
 1300 1236.016  55  1.00000
 1301 1236.538  55  1.00000
 1302 1237.062  55  1.00000
 1303 1237.585  55  1.00000
 1304 1238.110  55  1.00000
 1305 1238.634  55  1.00000
 1306 1239.159  55  1.00000
 1307 1239.685  55  1.00000
 1308 1240.211  55  1.00000
 1309 1240.737  55  1.00000
 1310 1241.264  55  1.00000
 1311 1241.791  55  1.00000
 1312 1242.319  55  1.00000
 1313 1242.847  55  1.00000
 1314 1243.375  55  1.00000
 1315 1243.904  55  1.00000
 1316 1244.434  55  1.00000
 1317 1244.964  55  1.00000
 1318 1245.494  55  1.00000
 1319 1246.025  55  1.00000
 1320 1246.556  55  1.00000
 1321 1247.088  55  1.00000
 1322 1247.620  55  1.00000
 1323 1248.152  55  1.00000
 1324 1248.685  55  1.00000
 1325 1249.219  55  1.00000
 1326 1249.753  55  1.00000
 1327 1250.287  55  1.00000
 1328 1250.822  55  1.00000
 1329 1251.357  55  1.00000
 1330 1251.893  55  1.00000
 1331 1252.429  55  1.00000
 1332 1252.965  55  1.00000
 1333 1253.503  55  1.00000
 1334 1254.040  55  1.00000
 1335 1254.578  55  1.00000
 1336 1255.116  55  1.00000
 1337 1255.655  55  1.00000
 1338 1256.195  55  1.00000
 1339 1256.734  55  1.00000
 1340 1257.275  55  1.00000
 1341 1257.815  55  1.00000
 1342 1258.357  55  1.00000
 1343 1258.898  55  1.00000
 1344 1259.440  55  1.00000
 1345 1259.983  55  1.00000
 1346 1260.526  55  1.00000
 1347 1261.069  55  1.00000
 1348 1261.613  55  1.00000
 1349 1262.157  55  1.00000
 1350 1262.702  55  1.00000
 1351 1263.247  55  1.00000
 1352 1263.793  55  1.00000
 1353 1264.339  55  1.00000
 1354 1264.886  55  1.00000
 1355 1265.433  55  1.00000
 1356 1265.981  55  1.00000
 1357 1266.529  55  1.00000
 1358 1267.077  55  1.00000
 1359 1267.626  55  1.00000
 1360 1268.176  55  1.00000
 1361 1268.726  55  1.00000
 1362 1269.276  55  1.00000
 1363 1269.827  55  1.00000
 1364 1270.378  55  1.00000
 1365 1270.930  55  1.00000
 1366 1271.482  55  1.00000
 1367 1272.035  55  1.00000
 1368 1272.588  55  1.00000
 1369 1284.348  55  1.00000
 1370 1284.911  55  1.00000
 1371 1285.475  55  1.00000
 1372 1286.039  55  1.00000
 1373 1286.604  55  1.00000
 1374 1287.169  55  1.00000
 1375 1287.735  55  1.00000
 1376 1288.301  55  1.00000
 1377 1288.868  55  1.00000
 1378 1289.435  55  1.00000
 1379 1290.003  55  1.00000
 1380 1290.571  55  1.00000
 1381 1291.140  55  1.00000
 1382 1291.709  55  1.00000
 1383 1292.278  55  1.00000
 1384 1292.848  55  1.00000
 1385 1293.419  55  1.00000
 1386 1293.990  55  1.00000
 1387 1294.561  55  1.00000
 1388 1295.133  55  1.00000
 1389 1295.706  55  1.00000
 1390 1296.279  55  1.00000
 1391 1296.853  55  1.00000
 1392 1297.427  55  1.00000
 1393 1298.001  55  1.00000
 1394 1298.576  55  1.00000
 1395 1299.151  55  1.00000
 1396 1299.727  55  1.00000
 1397 1300.304  55  1.00000
 1398 1300.881  55  1.00000
 1399 1301.458  55  1.00000
 1400 1302.036  55  1.00000
 1401 1302.615  55  1.00000
 1402 1303.194  55  1.00000
 1403 1303.773  55  1.00000
 1404 1304.353  55  1.00000
 1405 1304.934  55  1.00000
 1406 1305.515  55  1.00000
 1407 1306.096  55  1.00000
 1408 1306.678  55  1.00000
 1409 1307.260  55  1.00000
 1410 1307.843  55  1.00000
 1411 1308.427  55  1.00000
 1412 1309.011  55  1.00000
 1413 1309.595  55  1.00000
 1414 1310.180  55  1.00000
 1415 1310.766  55  1.00000
 1416 1311.352  55  1.00000
 1417 1311.938  55  1.00000
 1418 1312.525  55  1.00000
 1419 1313.113  55  1.00000
 1420 1313.701  55  1.00000
 1421 1314.289  55  1.00000
 1422 1314.878  55  1.00000
 1423 1315.468  55  1.00000
 1424 1316.058  55  1.00000
 1425 1316.648  55  1.00000
 1426 1317.239  55  1.00000
 1427 1317.831  55  1.00000
 1428 1318.423  55  1.00000
 1429 1319.016  55  1.00000
 1430 1319.609  55  1.00000
 1431 1320.202  55  1.00000
 1432 1320.797  55  1.00000
 1433 1321.391  55  1.00000
 1434 1321.986  55  1.00000
 1435 1322.582  55  1.00000
 1436 1323.178  55  1.00000
 1437 1323.775  55  1.00000
 1438 1324.372  55  1.00000
 1439 1324.970  55  1.00000
 1440 1325.568  55  1.00000
 1441 1326.167  51  0.80000
 1442 1326.766  51  0.80000
 1443 1327.366  55  1.00000
 1444 1327.967  55  1.00000
 1445 1328.568  55  1.00000
 1446 1329.169  55  1.00000
 1447 1329.771  55  1.00000
 1448 1330.373  55  1.00000
 1449 1330.976  55  1.00000
 1450 1331.580  51  0.80000
 1451 1332.184  51  0.80000
 1452 1332.788  55  1.00000
 1453 1333.393  55  1.00000
 1454 1333.999  51  0.80000
 1455 1334.605  51  0.80000
 1456 1335.212  51  0.80000
 1457 1335.819  51  0.80000
 1458 1336.427  51  0.80000
 1459 1337.035  55  1.00000
 1460 1337.644  55  1.00000
 1461 1338.253  55  1.00000
 1462 1338.863  55  1.00000
 1463 1338.161  55  1.00000
 1464 1338.669  55  1.00000
 1465 1339.178  55  1.00000
 1466 1339.687  55  1.00000
 1467 1340.196  55  1.00000
 1468 1340.706  55  1.00000
 1469 1341.216  55  1.00000
 1470 1341.727  55  1.00000
 1471 1342.238  55  1.00000
 1472 1342.749  55  1.00000
 1473 1343.261  55  1.00000
 1474 1343.773  51  0.80000
 1475 1344.286  51  0.80000
 1476 1344.799  51  0.80000
 1477 1345.312  51  0.80000
 1478 1345.826  51  0.80000
 1479 1346.340  55  1.00000
 1480 1346.855  55  1.00000
 1481 1347.370  55  1.00000
 1482 1347.886  55  1.00000
 1483 1348.402  55  1.00000
 1484 1348.918  55  1.00000
 1485 1349.435  55  1.00000
 1486 1349.952  55  1.00000
 1487 1350.469  55  1.00000
 1488 1350.987  51  0.80000
 1489 1351.506  51  0.80000
 1490 1352.025  51  0.80000
 1491 1352.544  55  1.00000
 1492 1353.063  55  1.00000
 1493 1353.583  55  1.00000
 1494 1354.104  55  1.00000
 1495 1354.625  55  1.00000
 1496 1355.146  55  1.00000
 1497 1355.668  55  1.00000
 1498 1356.190  55  1.00000
 1499 1356.713  55  1.00000
 1500 1357.236  55  1.00000
 1501 1357.759  55  1.00000
 1502 1358.283  55  1.00000
 1503 1358.807  55  1.00000
 1504 1359.332  55  1.00000
 1505 1359.857  55  1.00000
 1506 1360.383  55  1.00000
 1507 1360.909  55  1.00000
 1508 1361.435  55  1.00000
 1509 1361.962  55  1.00000
 1510 1362.489  55  1.00000
 1511 1363.017  55  1.00000
 1512 1363.545  51  0.80000
 1513 1364.073  51  0.80000
 1514 1364.602  51  0.80000
 1515 1365.131  55  1.00000
 1516 1365.661  55  1.00000
 1517 1366.192  55  1.00000
 1518 1366.722  55  1.00000
 1519 1367.253  55  1.00000
 1520 1367.785  55  1.00000
 1521 1368.317  55  1.00000
 1522 1368.849  55  1.00000
 1523 1369.382  55  1.00000
 1524 1369.915  55  1.00000
 1525 1370.449  55  1.00000
 1526 1370.983  55  1.00000
 1527 1371.517  55  1.00000
 1528 1372.052  55  1.00000
 1529 1372.588  55  1.00000
 1530 1373.123  55  1.00000
 1531 1373.660  51  1.00000
 1532 1374.196  51  1.00000
 1533 1374.733  51  1.00000
 1534 1375.271  51  1.00000
 1535 1375.809  51  1.00000
 1536 1376.347  51  1.00000
 1537 1376.886  51  1.00000
 1538 1377.425  55  1.00000
 1539 1377.965  55  1.00000
 1540 1378.505  55  1.00000
 1541 1379.046  55  1.00000
 1542 1379.587  55  1.00000
 1543 1380.128  55  1.00000
 1544 1380.670  55  1.00000
 1545 1381.213  55  1.00000
 1546 1381.756  55  1.00000
 1547 1382.299  55  1.00000
 1548 1382.843  55  1.00000
 1549 1383.387  55  1.00000
 1550 1383.931  55  1.00000
 1551 1384.476  55  1.00000
 1552 1385.022  55  1.00000
 1553 1385.568  55  1.00000
 1554 1386.114  55  1.00000
 1555 1386.661  55  1.00000
 1556 1387.208  55  1.00000
 1557 1387.756  55  1.00000
 1558 1388.304  55  1.00000
 1559 1388.852  55  1.00000
 1560 1389.401  55  1.00000
 1561 1389.951  55  1.00000
 1562 1390.501  55  1.00000
 1563 1391.051  55  1.00000
 1564 1391.602  55  1.00000
 1565 1392.153  55  1.00000
 1566 1392.705  55  1.00000
 1567 1393.257  55  1.00000
 1568 1393.810  55  1.00000
 1569 1394.363  55  1.00000
 1570 1394.916  55  1.00000
 1571 1395.470  55  1.00000
 1572 1396.025  55  1.00000
 1573 1396.579  55  1.00000
 1574 1397.135  55  1.00000
 1575 1397.691  55  1.00000
 1576 1398.247  55  1.00000
 1577 1398.803  55  1.00000
 1578 1399.361  55  1.00000
 1579 1399.918  55  1.00000
 1580 1400.476  55  1.00000
 1581 1401.035  55  1.00000
 1582 1401.594  55  1.00000
 1583 1402.153  55  1.00000
 1584 1402.713  55  1.00000
 1585 1403.273  55  1.00000
 1586 1403.834  55  1.00000
 1587 1404.396  55  1.00000
 1588 1404.957  55  1.00000
 1589 1405.519  55  1.00000
 1590 1406.082  55  1.00000
 1591 1406.645  55  1.00000
 1592 1407.209  55  1.00000
 1593 1407.773  55  1.00000
 1594 1408.337  55  1.00000
 1595 1408.902  55  1.00000
 1596 1409.468  55  1.00000
 1597 1410.034  55  1.00000
 1598 1410.600  55  1.00000
 1599 1411.167  55  1.00000
 1600 1411.734  55  1.00000
 1601 1412.302  55  1.00000
 1602 1412.870  55  1.00000
 1603 1413.439  55  1.00000
 1604 1414.008  55  1.00000
 1605 1414.578  55  1.00000
 1606 1415.148  55  1.00000
 1607 1415.718  55  1.00000
 1608 1416.289  55  1.00000
 1609 1416.861  55  1.00000
 1610 1417.433  55  1.00000
 1611 1418.005  55  1.00000
 1612 1418.578  55  1.00000
 1613 1419.151  55  1.00000
 1614 1419.725  55  1.00000
 1615 1420.300  55  1.00000
 1616 1420.875  55  1.00000
 1617 1421.450  55  1.00000
 1618 1422.026  55  1.00000
 1619 1422.602  55  1.00000
 1620 1423.178  55  1.00000
 1621 1423.756  55  1.00000
 1622 1424.333  55  1.00000
 1623 1424.911  55  1.00000
 1624 1425.490  55  1.00000
 1625 1426.069  55  1.00000
 1626 1426.649  55  1.00000
 1627 1427.229  55  1.00000
 1628 1427.809  55  1.00000
 1629 1428.390  55  1.00000
 1630 1428.972  55  1.00000
 1631 1429.554  55  1.00000
 1632 1430.136  55  1.00000
 1633 1430.719  55  1.00000
 1634 1431.303  55  1.00000
 1635 1431.887  55  1.00000
 1636 1432.471  55  1.00000
 1637 1433.056  55  1.00000
 1638 1433.641  55  1.00000
 1639 1434.227  55  1.00000
 1640 1434.814  55  1.00000
 1641 1435.400  55  1.00000
 1642 1435.988  55  1.00000
 1643 1436.576  55  1.00000
 1644 1437.164  55  1.00000
 1645 1437.753  55  1.00000
 1646 1438.342  55  1.00000
 1647 1438.932  55  1.00000
 1648 1439.522  55  1.00000
 1649 1440.113  55  1.00000
 1650 1440.704  55  1.00000
 1651 1441.296  55  1.00000
 1652 1441.888  55  1.00000
 1653 1442.481  55  1.00000
 1654 1443.074  55  1.00000
 1655 1460.265  55  1.00000
 1656 1460.873  51  0.80000
 1657 1461.482  51  0.80000
 1658 1462.091  51  0.80000
 1659 1462.701  51  0.80000
 1660 1463.311  55  1.00000
 1661 1463.922  55  1.00000
 1662 1464.533  55  1.00000
 1663 1465.145  55  1.00000
 1664 1465.758  55  1.00000
 1665 1466.371  51  0.80000
 1666 1466.984  51  0.80000
 1667 1467.598  51  0.80000
 1668 1468.212  51  0.80000
 1669 1468.827  51  0.80000
 1670 1469.443  51  0.80000
 1671 1470.059  51  0.80000
 1672 1470.675  55  1.00000
 1673 1471.292  55  1.00000
 1674 1471.910  55  1.00000
 1675 1472.528  55  1.00000
 1676 1473.146  55  1.00000
 1677 1473.765  55  1.00000
 1678 1474.385  55  1.00000
 1679 1475.005  55  1.00000
 1680 1475.625  55  1.00000
 1681 1476.246  55  1.00000
 1682 1476.868  55  1.00000
 1683 1477.490  51  0.80000
 1684 1478.113  51  0.80000
 1685 1478.736  51  0.80000
 1686 1479.360  51  0.80000
 1687 1479.984  51  0.80000
 1688 1480.609  51  0.80000
 1689 1481.234  55  1.00000
 1690 1481.860  55  1.00000
 1691 1482.486  51  0.80000
 1692 1483.113  51  0.80000
 1693 1483.741  51  0.80000
 1694 1484.369  51  0.80000
 1695 1484.997  51  0.80000
 1696 1485.626  55  1.00000
 1697 1486.255  55  1.00000
 1698 1486.885  55  1.00000
 1699 1487.516  55  1.00000
 1700 1488.147  55  1.00000
 1701 1488.779  55  1.00000
 1702 1489.411  55  1.00000
 1703 1490.044  55  1.00000
 1704 1490.677  55  1.00000
 1705 1491.311  55  1.00000
 1706 1491.945  55  1.00000
 1707 1492.580  55  1.00000
 1708 1493.215  55  1.00000
 1709 1493.851  55  1.00000
 1710 1494.487  55  1.00000
 1711 1495.124  55  1.00000
 1712 1495.762  55  1.00000
 1713 1496.400  55  1.00000
 1714 1497.038  55  1.00000
 1715 1497.677  55  1.00000
 1716 1498.317  55  1.00000
 1717 1498.957  55  1.00000
 1718 1499.598  55  1.00000
 1719 1500.239  55  1.00000
 1720 1500.881  55  1.00000
 1721 1501.523  55  1.00000
 1722 1502.166  55  1.00000
 1723 1502.810  55  1.00000
 1724 1503.454  55  1.00000
 1725 1504.098  55  1.00000
 1726 1504.743  55  1.00000
 1727 1505.389  55  1.00000
 1728 1506.035  55  1.00000
 1729 1506.682  55  1.00000
 1730 1507.329  55  1.00000
 1731 1507.977  55  1.00000
 1732 1508.625  55  1.00000
 1733 1509.274  55  1.00000
 1734 1509.923  55  1.00000
 1735 1510.573  55  1.00000
 1736 1511.224  55  1.00000
 1737 1511.875  55  1.00000
 1738 1512.527  55  1.00000
 1739 1513.179  55  1.00000
 1740 1513.832  55  1.00000
 1741 1514.485  55  1.00000
 1742 1515.139  55  1.00000
 1743 1515.793  55  1.00000
 1744 1516.448  55  1.00000
 1745 1517.104  55  1.00000
 1746 1517.760  55  1.00000
 1747 1518.417  55  1.00000
 1748 1519.074  55  1.00000
 1749 1519.732  55  1.00000
 1750 1520.390  55  1.00000
 1751 1521.049  55  1.00000
 1752 1521.708  55  1.00000
 1753 1522.368  55  1.00000
 1754 1523.029  55  1.00000
 1755 1523.690  55  1.00000
 1756 1524.352  55  1.00000
 1757 1525.014  55  1.00000
 1758 1525.677  55  1.00000
 1759 1526.340  55  1.00000
